candidate_id,predicted_fit_score,name,headline,current_role,market_demand_score,days_since_active,technical_credibility_score,trust_score,semantic_score
CAND_0050251,36.6761144897831,Kabir Pillai,.NET Developer | Cloud & DevOps,.NET Developer,0.5362,88,0.4972,0.749,0.48500353
CAND_0031752,36.668837271448346,Vihaan Menon,ML Engineer | Building ML-powered solutions,ML Engineer,0.685,19,0.6344,0.953,0.49964374
CAND_0082138,36.66785294509465,Suresh Patel,"Senior Data Engineer | SQL, Spark, Cloud",Senior Data Engineer,0.6912,114,0.3384,0.79,0.5474204
CAND_0021454,36.6663537097695,Pari Sharma,Senior Data Engineer | 4.0+ yrs in data engineering,Senior Data Engineer,0.777,20,0.342,0.645,0.56695557
CAND_0078927,36.66368406347014,Anika Shetty,Analytics Engineer | 2.1+ yrs in data engineering,Analytics Engineer,0.7008,19,0.261,0.791,0.53254956
CAND_0024947,36.65697552036616,Naina Kumar,AI Research Engineer | 6.1 yrs in analytics & ML,AI Research Engineer,0.7722,90,0.5442,0.64,0.5626154
CAND_0067853,36.65618662848234,Kabir Mittal,Software Engineer | Backend systems & APIs,Software Engineer,0.514,187,0.362,0.936,0.53334606
CAND_0072009,36.65344034818032,Pooja Arora,DevOps Engineer | Full-stack development,DevOps Engineer,0.5794,58,0.2278,0.854,0.5786067
CAND_0004628,36.65242710151569,Kavya Bose,AI Research Engineer | Data Science & ML enthusiast,AI Research Engineer,0.772,90,0.4979,1.0,0.57249856
CAND_0042973,36.65151504559871,Saanvi Iyengar,Analytics Engineer | Data pipelines & analytics,Analytics Engineer,0.738,124,0.4,0.753,0.5112941
CAND_0047276,36.64927267727695,Zara Rao,Backend Engineer | 5.5+ yrs in data engineering,Backend Engineer,0.856,85,0.683,0.886,0.53380704
CAND_0007630,36.64492108045795,Aadhya Shah,.NET Developer | Backend systems & APIs,.NET Developer,0.5752,136,0.473,0.804,0.5407659
CAND_0073961,36.64403910261521,Aarav Mehta,"Senior Data Engineer | SQL, Spark, Cloud",Senior Data Engineer,0.698,105,0.3012,0.825,0.5412612
CAND_0002604,36.641586411264576,Suresh Subramanian,"Senior Software Engineer | SQL, Spark, Cloud",Senior Software Engineer,0.5532,134,0.2823,0.99,0.5411137
CAND_0094799,36.64121358854384,Tanvi Chopra,Backend Engineer | 6.1+ yrs in data engineering,Backend Engineer,0.494,79,0.476,0.599,0.55321693
CAND_0055625,36.63668324341178,Divya Gupta,Frontend Engineer | Full-stack development,Frontend Engineer,0.4872,29,0.2016,0.821,0.5241415
CAND_0083250,36.63304079881675,Vikram Kumar,Data Engineer | Data pipelines & analytics,Data Engineer,0.4104,20,0.2609,0.966,0.5331867
CAND_0077837,36.632767141359125,Zara Bansal,Senior Data Engineer | 4.8+ yrs in data engineering,Senior Data Engineer,0.603,21,0.2908,0.615,0.5488781
CAND_0027559,36.62940230996475,Ananya Desai,DevOps Engineer | Full-stack development,DevOps Engineer,0.4716,33,0.118,1.0,0.52706873
CAND_0034882,36.62436011178029,Zara Kumar,Software Engineer | Backend systems & APIs,Software Engineer,0.442,198,0.2412,0.951,0.56934935
CAND_0047539,36.621725544539615,Atharv Saxena,Mobile Developer | Cloud & DevOps,Mobile Developer,0.4424,21,0.542,0.782,0.5508002
CAND_0016659,36.618267451598236,Priya Dalal,ML Engineer | Data Science & ML enthusiast,ML Engineer,0.6368,24,0.4517,1.0,0.48881364
CAND_0011704,36.61423261353841,Ira Krishnan,Software Engineer | Full-stack development,Software Engineer,0.3956,41,0.2612,0.771,0.57928336
CAND_0048774,36.61146256790568,Pooja Kumar,"Senior Data Engineer | SQL, Spark, Cloud",Senior Data Engineer,0.38,69,0.332,0.758,0.5250107
CAND_0005568,36.60663339276117,Rajesh Mishra,Frontend Engineer | Backend systems & APIs,Frontend Engineer,0.3612,27,0.2684,0.96,0.5339968
CAND_0061827,36.60087744210722,Aditya Kapoor,Frontend Engineer | Full-stack development,Frontend Engineer,0.529,111,0.2628,0.673,0.5951582
CAND_0056533,36.600761513487534,Nisha Shah,Cloud Engineer | Full-stack development,Cloud Engineer,0.445,97,0.2184,0.777,0.57382584
CAND_0091899,36.59858814376601,Aditya Iyer,Senior Software Engineer (ML) | 5.8 yrs in analytics & ML,Senior Software Engineer (ML),0.7396,77,0.4415,0.971,0.5740061
CAND_0033577,36.598419268589026,Ayaan Sethi,Mechanical Engineer | Exploring AI & GenAI applications,Mechanical Engineer,0.4364,24,0.1892,0.831,0.64753366
CAND_0027346,36.597864047339584,Neha Sharma,Data Analyst | Data pipelines & analytics,Data Analyst,0.8544,127,0.4504,0.892,0.53621453
CAND_0005088,36.59703387393612,Aryan Saxena,Data Engineer | 6.8+ yrs in data engineering,Data Engineer,0.8556,135,0.3077,0.793,0.5693084
CAND_0006066,36.59279881747417,Reyansh Bose,Senior Data Engineer | Data pipelines & analytics,Senior Data Engineer,0.597,40,0.3808,0.972,0.5352753
CAND_0075656,36.59030402153824,Shreya Sharma,Analytics Engineer | Data pipelines & analytics,Analytics Engineer,0.5286,67,0.24,0.904,0.47544122
CAND_0099630,36.589984743710254,Divya Malhotra,Senior Data Engineer | 4.9+ yrs in data engineering,Senior Data Engineer,0.535,65,0.2068,0.724,0.5585024
CAND_0091527,36.58966884106252,Om Iyengar,Software Engineer | 2.4+ yrs in data engineering,Software Engineer,0.453,116,0.4683,0.863,0.5410253
CAND_0086324,36.585232219967196,Ayaan Khanna,Java Developer | Backend systems & APIs,Java Developer,0.38,75,0.2168,0.598,0.53030515
CAND_0019123,36.58482962207352,Krishna Mittal,Java Developer | Full-stack development,Java Developer,0.3032,135,0.3432,0.978,0.5665032
CAND_0014858,36.58358995801666,Avni Tiwari,AI Research Engineer | Building ML-powered solutions,AI Research Engineer,0.9336,30,0.55,0.804,0.58638597
CAND_0046526,36.58197749765727,Tanya Bose,ML Engineer | 5.5 yrs in analytics & ML,ML Engineer,0.6512,100,0.2756,0.569,0.554283
CAND_0027181,36.58127422489604,Aditya Rao,Mobile Developer | Backend systems & APIs,Mobile Developer,0.414,175,0.3128,0.956,0.5648608
CAND_0051201,36.57903749616982,Ritu Sharma,Operations Manager | Generative AI explorer,Operations Manager,0.3614,142,0.032,0.565,0.61480576
CAND_0005538,36.576734681424824,Aryan Goyal,Senior Engineer | 5.9+ yrs in production systems,Senior AI Engineer,1.0,29,0.7396,1.0,0.61159736
CAND_0040713,36.57059707400604,Vikram Joshi,Cloud Engineer | Full-stack development,Cloud Engineer,0.4094,124,0.3032,0.581,0.542976
CAND_0071382,36.55623482065412,Tanvi Gupta,Data Analyst | 7.6+ yrs in data engineering,Data Analyst,0.7006,134,0.2756,0.73,0.53975147
CAND_0074198,36.555784385352766,Pari Desai,Java Developer | Cloud & DevOps,Java Developer,0.425,130,0.2888,0.676,0.5022224
CAND_0072547,36.554844848683466,Rahul Mishra,Senior Software Engineer (ML) | Data Science & ML enthusiast,Senior Software Engineer (ML),0.7568,107,0.4128,0.7,0.5303367
CAND_0097228,36.55075233885254,Rohan Tiwari,.NET Developer | Full-stack development,.NET Developer,0.3902,119,0.2728,0.806,0.5299355
CAND_0046300,36.54353632311012,Advaith Tiwari,Project Manager | Exploring AI & GenAI applications,Project Manager,0.4502,97,0.016,0.541,0.66523135
CAND_0033179,36.542688895041984,Yash Subramanian,AI Research Engineer | 6.9 yrs in analytics & ML,AI Research Engineer,0.7648,24,0.3348,1.0,0.58067125
CAND_0009200,36.52145448969954,Amit Chopra,AI Specialist | 5.7 yrs in analytics & ML,AI Specialist,0.754,112,0.7072,0.819,0.5779276
CAND_0022070,36.51598324704578,Kavya Trivedi,Frontend Engineer | Backend systems & APIs,Frontend Engineer,0.5028,181,0.3788,0.957,0.5543673
CAND_0052843,36.509946875886314,Zara Tiwari,"Senior Data Engineer | SQL, Spark, Cloud",Senior Data Engineer,0.706,116,0.2024,0.952,0.5624579
CAND_0062363,36.503167346982586,Om Mukherjee,Senior Software Engineer | Data pipelines & analytics,Senior Software Engineer,0.7034,19,0.5847,0.578,0.5527084
CAND_0066652,36.502255957537294,Anil Reddy,Graphic Designer | Exploring AI & GenAI applications,Graphic Designer,0.3174,132,0.2348,0.846,0.568641
CAND_0071321,36.50181389111982,Anil Shah,Senior Software Engineer | Data pipelines & analytics,Senior Software Engineer,0.6158,103,0.4602,0.799,0.56115115
CAND_0099751,36.5009407744102,Dev Sharma,Junior ML Engineer | 5.5 yrs in analytics & ML,Junior ML Engineer,0.3722,54,0.439,0.85,0.5394772
CAND_0039587,36.49913493896792,Ayaan Shah,Data Engineer | Data pipelines & analytics,Data Engineer,0.62,24,0.552,0.658,0.52068317
CAND_0055039,36.496919664373756,Aadhya Menon,Full Stack Developer | Full-stack development,Full Stack Developer,0.53,43,0.1672,0.8,0.56617767
CAND_0048383,36.49489641201417,Kabir Bose,Senior Software Engineer | Data pipelines & analytics,Senior Software Engineer,0.515,33,0.322,0.927,0.48939094
CAND_0061591,36.492701341918234,Sunil Pandey,"Software Engineer | SQL, Spark, Cloud",Software Engineer,0.5992,121,0.4596,0.668,0.5149766
CAND_0001314,36.49152641710942,Ishaan Banerjee,Senior Data Engineer | 6.9+ yrs in data engineering,Senior Data Engineer,0.3882,124,0.4158,0.942,0.54925466
CAND_0054318,36.4904642777585,Yash Goyal,AI Research Engineer | Building ML-powered solutions,AI Research Engineer,1.0,19,0.549,1.0,0.57083404
CAND_0073138,36.48418863764128,Kabir Menon,Backend Engineer | Data pipelines & analytics,Backend Engineer,0.7472,83,0.198,0.75,0.54654765
CAND_0077418,36.484008018473624,Aanya Banerjee,Senior Software Engineer | Data pipelines & analytics,Senior Software Engineer,0.365,99,0.606,0.579,0.5413494
CAND_0023640,36.48261910940995,Aisha Dutta,"Data Engineer | SQL, Spark, Cloud",Data Engineer,0.525,57,0.2788,0.675,0.5605639
CAND_0055333,36.47978624717317,Vikram Trivedi,QA Engineer | Backend systems & APIs,QA Engineer,0.566,131,0.2216,0.599,0.5089185
CAND_0042100,36.47812333761309,Siya Trivedi,Machine Learning Engineer | Applied ML | Building intelligent products,Machine Learning Engineer,0.8346,84,0.5376,1.0,0.5563444
CAND_0061696,36.477444059223544,Myra Malhotra,Senior Software Engineer (ML) | 3.5 yrs in analytics & ML,Senior Software Engineer (ML),0.9752,73,0.7248,0.984,0.56863207
CAND_0048058,36.4714417731556,Naina Gupta,Data Engineer | 3.6+ yrs in data engineering,Data Engineer,0.456,140,0.3091,0.984,0.5389271
CAND_0017648,36.47135150278662,Arnav Mishra,AI Specialist | 4.0 yrs in analytics & ML,AI Specialist,0.9096,82,0.5468,0.941,0.5633558
CAND_0015578,36.470697912522354,Ved Singh,"AI Engineer | ML, NLP, Recommendation Systems",AI Engineer,0.85,75,0.6304,1.0,0.5689557
CAND_0048469,36.46959740496275,Rahul Menon,Computer Vision Engineer | Building ML-powered solutions,Computer Vision Engineer,1.0,105,0.2,0.884,0.54471624
CAND_0065396,36.46054340585991,Amit Verma,AI Specialist | Building ML-powered solutions,AI Specialist,0.748,42,0.4012,0.575,0.5626204
CAND_0092989,36.45618431710384,Naina Sharma,Data Scientist | Building ML-powered solutions,Data Scientist,0.967,21,0.342,1.0,0.51552653
CAND_0072232,36.455337321994634,Anika Mittal,ML Engineer | 4.0 yrs in analytics & ML,ML Engineer,0.9552,33,0.4651,0.845,0.5511502
CAND_0023335,36.45320927949523,Rohan Khanna,Data Engineer | 4.1+ yrs in data engineering,Data Engineer,0.3638,39,0.4107,0.806,0.5658084
CAND_0039121,36.45099775140934,Aanya Gupta,"Data Engineer | SQL, Spark, Cloud",Data Engineer,0.4786,135,0.478,0.624,0.5295177
